"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","INDPROD","TOT","IDX2015","M","1989-03",44.94353,
"AUT","INDPROD","TOT","IDX2015","M","1989-04",47.42605,
"AUT","INDPROD","TOT","IDX2015","M","1989-05",45.84844,
"AUT","INDPROD","TOT","IDX2015","M","1989-06",45.60048,
"AUT","INDPROD","TOT","IDX2015","M","1989-07",47.15951,
"AUT","INDPROD","TOT","IDX2015","M","1989-08",46.28901,
"AUT","INDPROD","TOT","IDX2015","M","1989-09",46.89526,
"AUT","INDPROD","TOT","IDX2015","M","1989-10",46.90624,
"AUT","INDPROD","TOT","IDX2015","M","1989-11",47.7522,
"AUT","INDPROD","TOT","IDX2015","M","1989-12",48.87753,
"AUT","INDPROD","TOT","IDX2015","M","1990-01",48.32893,
"AUT","INDPROD","TOT","IDX2015","M","1990-02",49.68005,
"AUT","INDPROD","TOT","IDX2015","M","1990-03",49.87815,
"AUT","INDPROD","TOT","IDX2015","M","1990-04",49.38869,
"AUT","INDPROD","TOT","IDX2015","M","1990-05",48.86073,
"AUT","INDPROD","TOT","IDX2015","M","1990-06",50.72708,
"AUT","INDPROD","TOT","IDX2015","M","1990-07",49.46207,
"AUT","INDPROD","TOT","IDX2015","M","1990-08",49.43303,
"AUT","INDPROD","TOT","IDX2015","M","1990-09",50.71388,
"AUT","INDPROD","TOT","IDX2015","M","1990-10",49.97171,
"AUT","INDPROD","TOT","IDX2015","M","1990-11",49.35382,
"AUT","INDPROD","TOT","IDX2015","M","1990-12",52.11459,
"AUT","INDPROD","TOT","IDX2015","M","1991-01",50.68843,
"AUT","INDPROD","TOT","IDX2015","M","1991-02",50.73287,
"AUT","INDPROD","TOT","IDX2015","M","1991-03",50.51274,
"AUT","INDPROD","TOT","IDX2015","M","1991-04",51.15557,
"AUT","INDPROD","TOT","IDX2015","M","1991-05",50.70334,
"AUT","INDPROD","TOT","IDX2015","M","1991-06",51.19931,
"AUT","INDPROD","TOT","IDX2015","M","1991-07",50.47327,
"AUT","INDPROD","TOT","IDX2015","M","1991-08",51.30027,
"AUT","INDPROD","TOT","IDX2015","M","1991-09",50.56398,
"AUT","INDPROD","TOT","IDX2015","M","1991-10",50.1661,
"AUT","INDPROD","TOT","IDX2015","M","1991-11",50.39484,
"AUT","INDPROD","TOT","IDX2015","M","1991-12",50.83896,
"AUT","INDPROD","TOT","IDX2015","M","1992-01",50.47758,
"AUT","INDPROD","TOT","IDX2015","M","1992-02",50.37879,
"AUT","INDPROD","TOT","IDX2015","M","1992-03",50.26332,
"AUT","INDPROD","TOT","IDX2015","M","1992-04",50.9127,
"AUT","INDPROD","TOT","IDX2015","M","1992-05",52.26963,
"AUT","INDPROD","TOT","IDX2015","M","1992-06",51.44014,
"AUT","INDPROD","TOT","IDX2015","M","1992-07",49.40805,
"AUT","INDPROD","TOT","IDX2015","M","1992-08",49.66072,
"AUT","INDPROD","TOT","IDX2015","M","1992-09",49.63433,
"AUT","INDPROD","TOT","IDX2015","M","1992-10",50.35308,
"AUT","INDPROD","TOT","IDX2015","M","1992-11",49.1171,
"AUT","INDPROD","TOT","IDX2015","M","1992-12",47.36197,
"AUT","INDPROD","TOT","IDX2015","M","1993-01",49.29628,
"AUT","INDPROD","TOT","IDX2015","M","1993-02",49.33051,
"AUT","INDPROD","TOT","IDX2015","M","1993-03",49.39689,
"AUT","INDPROD","TOT","IDX2015","M","1993-04",49.23601,
"AUT","INDPROD","TOT","IDX2015","M","1993-05",49.28979,
"AUT","INDPROD","TOT","IDX2015","M","1993-06",47.88239,
"AUT","INDPROD","TOT","IDX2015","M","1993-07",48.8807,
"AUT","INDPROD","TOT","IDX2015","M","1993-08",49.36893,
"AUT","INDPROD","TOT","IDX2015","M","1993-09",49.53472,
"AUT","INDPROD","TOT","IDX2015","M","1993-10",49.97157,
"AUT","INDPROD","TOT","IDX2015","M","1993-11",49.87441,
"AUT","INDPROD","TOT","IDX2015","M","1993-12",49.17307,
"AUT","INDPROD","TOT","IDX2015","M","1994-01",49.61932,
"AUT","INDPROD","TOT","IDX2015","M","1994-02",50.69117,
"AUT","INDPROD","TOT","IDX2015","M","1994-03",49.73474,
"AUT","INDPROD","TOT","IDX2015","M","1994-04",49.23369,
"AUT","INDPROD","TOT","IDX2015","M","1994-05",52.19161,
"AUT","INDPROD","TOT","IDX2015","M","1994-06",50.83466,
"AUT","INDPROD","TOT","IDX2015","M","1994-07",51.08719,
"AUT","INDPROD","TOT","IDX2015","M","1994-08",51.06912,
"AUT","INDPROD","TOT","IDX2015","M","1994-09",50.98801,
"AUT","INDPROD","TOT","IDX2015","M","1994-10",52.91318,
"AUT","INDPROD","TOT","IDX2015","M","1994-11",52.82826,
"AUT","INDPROD","TOT","IDX2015","M","1994-12",53.17912,
"AUT","INDPROD","TOT","IDX2015","M","1995-01",54.71151,
"AUT","INDPROD","TOT","IDX2015","M","1995-02",54.57014,
"AUT","INDPROD","TOT","IDX2015","M","1995-03",51.38293,
"AUT","INDPROD","TOT","IDX2015","M","1995-04",54.53011,
"AUT","INDPROD","TOT","IDX2015","M","1995-05",54.5341,
"AUT","INDPROD","TOT","IDX2015","M","1995-06",55.22466,
"AUT","INDPROD","TOT","IDX2015","M","1995-07",54.07772,
"AUT","INDPROD","TOT","IDX2015","M","1995-08",53.69554,
"AUT","INDPROD","TOT","IDX2015","M","1995-09",53.28286,
"AUT","INDPROD","TOT","IDX2015","M","1995-10",52.38064,
"AUT","INDPROD","TOT","IDX2015","M","1995-11",53.99541,
"AUT","INDPROD","TOT","IDX2015","M","1995-12",53.78141,
"AUT","INDPROD","TOT","IDX2015","M","1996-01",52.83929,
"AUT","INDPROD","TOT","IDX2015","M","1996-02",53.76926,
"AUT","INDPROD","TOT","IDX2015","M","1996-03",53.26201,
"AUT","INDPROD","TOT","IDX2015","M","1996-04",53.17746,
"AUT","INDPROD","TOT","IDX2015","M","1996-05",53.85381,
"AUT","INDPROD","TOT","IDX2015","M","1996-06",54.36106,
"AUT","INDPROD","TOT","IDX2015","M","1996-07",54.44561,
"AUT","INDPROD","TOT","IDX2015","M","1996-08",54.61469,
"AUT","INDPROD","TOT","IDX2015","M","1996-09",55.46012,
"AUT","INDPROD","TOT","IDX2015","M","1996-10",54.69924,
"AUT","INDPROD","TOT","IDX2015","M","1996-11",55.29104,
"AUT","INDPROD","TOT","IDX2015","M","1996-12",56.22101,
"AUT","INDPROD","TOT","IDX2015","M","1997-01",57.74278,
"AUT","INDPROD","TOT","IDX2015","M","1997-02",56.9819,
"AUT","INDPROD","TOT","IDX2015","M","1997-03",56.9819,
"AUT","INDPROD","TOT","IDX2015","M","1997-04",57.82732,
"AUT","INDPROD","TOT","IDX2015","M","1997-05",56.05192,
"AUT","INDPROD","TOT","IDX2015","M","1997-06",57.40461,
"AUT","INDPROD","TOT","IDX2015","M","1997-07",57.82732,
"AUT","INDPROD","TOT","IDX2015","M","1997-08",59.34909,
"AUT","INDPROD","TOT","IDX2015","M","1997-09",58.41912,
"AUT","INDPROD","TOT","IDX2015","M","1997-10",58.75729,
"AUT","INDPROD","TOT","IDX2015","M","1997-11",59.34909,
"AUT","INDPROD","TOT","IDX2015","M","1997-12",61.03995,
"AUT","INDPROD","TOT","IDX2015","M","1998-01",61.88538,
"AUT","INDPROD","TOT","IDX2015","M","1998-02",62.81535,
"AUT","INDPROD","TOT","IDX2015","M","1998-03",63.23807,
"AUT","INDPROD","TOT","IDX2015","M","1998-04",62.73081,
"AUT","INDPROD","TOT","IDX2015","M","1998-05",63.32261,
"AUT","INDPROD","TOT","IDX2015","M","1998-06",63.82987,
"AUT","INDPROD","TOT","IDX2015","M","1998-07",63.91441,
"AUT","INDPROD","TOT","IDX2015","M","1998-08",63.32261,
"AUT","INDPROD","TOT","IDX2015","M","1998-09",65.2671,
"AUT","INDPROD","TOT","IDX2015","M","1998-10",65.01347,
"AUT","INDPROD","TOT","IDX2015","M","1998-11",64.42167,
"AUT","INDPROD","TOT","IDX2015","M","1998-12",63.23807,
"AUT","INDPROD","TOT","IDX2015","M","1999-01",63.66078,
"AUT","INDPROD","TOT","IDX2015","M","1999-02",62.89989,
"AUT","INDPROD","TOT","IDX2015","M","1999-03",64.92892,
"AUT","INDPROD","TOT","IDX2015","M","1999-04",65.43618,
"AUT","INDPROD","TOT","IDX2015","M","1999-05",66.36615,
"AUT","INDPROD","TOT","IDX2015","M","1999-06",66.78886,
"AUT","INDPROD","TOT","IDX2015","M","1999-07",65.94344,
"AUT","INDPROD","TOT","IDX2015","M","1999-08",66.95795,
"AUT","INDPROD","TOT","IDX2015","M","1999-09",67.63429,
"AUT","INDPROD","TOT","IDX2015","M","1999-10",68.31064,
"AUT","INDPROD","TOT","IDX2015","M","1999-11",72.28416,
"AUT","INDPROD","TOT","IDX2015","M","1999-12",68.81789,
"AUT","INDPROD","TOT","IDX2015","M","2000-01",66.61978,
"AUT","INDPROD","TOT","IDX2015","M","2000-02",69.74787,
"AUT","INDPROD","TOT","IDX2015","M","2000-03",69.49424,
"AUT","INDPROD","TOT","IDX2015","M","2000-04",70.17059,
"AUT","INDPROD","TOT","IDX2015","M","2000-05",71.43873,
"AUT","INDPROD","TOT","IDX2015","M","2000-06",70.84692,
"AUT","INDPROD","TOT","IDX2015","M","2000-07",71.77689,
"AUT","INDPROD","TOT","IDX2015","M","2000-08",72.03053,
"AUT","INDPROD","TOT","IDX2015","M","2000-09",72.19961,
"AUT","INDPROD","TOT","IDX2015","M","2000-10",71.94598,
"AUT","INDPROD","TOT","IDX2015","M","2000-11",74.56681,
"AUT","INDPROD","TOT","IDX2015","M","2000-12",75.75041,
"AUT","INDPROD","TOT","IDX2015","M","2001-01",73.72138,
"AUT","INDPROD","TOT","IDX2015","M","2001-02",74.05956,
"AUT","INDPROD","TOT","IDX2015","M","2001-03",73.46775,
"AUT","INDPROD","TOT","IDX2015","M","2001-04",72.19961,
"AUT","INDPROD","TOT","IDX2015","M","2001-05",72.53778,
"AUT","INDPROD","TOT","IDX2015","M","2001-06",72.62232,
"AUT","INDPROD","TOT","IDX2015","M","2001-07",73.29867,
"AUT","INDPROD","TOT","IDX2015","M","2001-08",73.5523,
"AUT","INDPROD","TOT","IDX2015","M","2001-09",73.04504,
"AUT","INDPROD","TOT","IDX2015","M","2001-10",74.05956,
"AUT","INDPROD","TOT","IDX2015","M","2001-11",72.03053,
"AUT","INDPROD","TOT","IDX2015","M","2001-12",72.70687,
"AUT","INDPROD","TOT","IDX2015","M","2002-01",72.45324,
"AUT","INDPROD","TOT","IDX2015","M","2002-02",72.96049,
"AUT","INDPROD","TOT","IDX2015","M","2002-03",72.03053,
"AUT","INDPROD","TOT","IDX2015","M","2002-04",74.98952,
"AUT","INDPROD","TOT","IDX2015","M","2002-05",74.22864,
"AUT","INDPROD","TOT","IDX2015","M","2002-06",75.15862,
"AUT","INDPROD","TOT","IDX2015","M","2002-07",73.80592,
"AUT","INDPROD","TOT","IDX2015","M","2002-08",71.86144,
"AUT","INDPROD","TOT","IDX2015","M","2002-09",74.39773,
"AUT","INDPROD","TOT","IDX2015","M","2002-10",73.46775,
"AUT","INDPROD","TOT","IDX2015","M","2002-11",73.63684,
"AUT","INDPROD","TOT","IDX2015","M","2002-12",73.5523,
"AUT","INDPROD","TOT","IDX2015","M","2003-01",77.61035,
"AUT","INDPROD","TOT","IDX2015","M","2003-02",76.76492,
"AUT","INDPROD","TOT","IDX2015","M","2003-03",77.01855,
"AUT","INDPROD","TOT","IDX2015","M","2003-04",76.68038,
"AUT","INDPROD","TOT","IDX2015","M","2003-05",75.24316,
"AUT","INDPROD","TOT","IDX2015","M","2003-06",76.34221,
"AUT","INDPROD","TOT","IDX2015","M","2003-07",76.34221,
"AUT","INDPROD","TOT","IDX2015","M","2003-08",76.84947,
"AUT","INDPROD","TOT","IDX2015","M","2003-09",76.42676,
"AUT","INDPROD","TOT","IDX2015","M","2003-10",76.42676,
"AUT","INDPROD","TOT","IDX2015","M","2003-11",76.42676,
"AUT","INDPROD","TOT","IDX2015","M","2003-12",77.77944,
"AUT","INDPROD","TOT","IDX2015","M","2004-01",78.03307,
"AUT","INDPROD","TOT","IDX2015","M","2004-02",78.45578,
"AUT","INDPROD","TOT","IDX2015","M","2004-03",78.62487,
"AUT","INDPROD","TOT","IDX2015","M","2004-04",79.80847,
"AUT","INDPROD","TOT","IDX2015","M","2004-05",80.40027,
"AUT","INDPROD","TOT","IDX2015","M","2004-06",81.07661,
"AUT","INDPROD","TOT","IDX2015","M","2004-07",81.8375,
"AUT","INDPROD","TOT","IDX2015","M","2004-08",82.4293,
"AUT","INDPROD","TOT","IDX2015","M","2004-09",83.10564,
"AUT","INDPROD","TOT","IDX2015","M","2004-10",83.35927,
"AUT","INDPROD","TOT","IDX2015","M","2004-11",83.95107,
"AUT","INDPROD","TOT","IDX2015","M","2004-12",82.00658,
"AUT","INDPROD","TOT","IDX2015","M","2005-01",80.99207,
"AUT","INDPROD","TOT","IDX2015","M","2005-02",81.8375,
"AUT","INDPROD","TOT","IDX2015","M","2005-03",81.8375,
"AUT","INDPROD","TOT","IDX2015","M","2005-04",83.52836,
"AUT","INDPROD","TOT","IDX2015","M","2005-05",83.86652,
"AUT","INDPROD","TOT","IDX2015","M","2005-06",85.30376,
"AUT","INDPROD","TOT","IDX2015","M","2005-07",85.13467,
"AUT","INDPROD","TOT","IDX2015","M","2005-08",84.54287,
"AUT","INDPROD","TOT","IDX2015","M","2005-09",85.64193,
"AUT","INDPROD","TOT","IDX2015","M","2005-10",87.07915,
"AUT","INDPROD","TOT","IDX2015","M","2005-11",88.00912,
"AUT","INDPROD","TOT","IDX2015","M","2005-12",87.07915,
"AUT","INDPROD","TOT","IDX2015","M","2006-01",87.7555,
"AUT","INDPROD","TOT","IDX2015","M","2006-02",87.7555,
"AUT","INDPROD","TOT","IDX2015","M","2006-03",88.26276,
"AUT","INDPROD","TOT","IDX2015","M","2006-04",88.60093,
"AUT","INDPROD","TOT","IDX2015","M","2006-05",89.86907,
"AUT","INDPROD","TOT","IDX2015","M","2006-06",90.54541,
"AUT","INDPROD","TOT","IDX2015","M","2006-07",91.98264,
"AUT","INDPROD","TOT","IDX2015","M","2006-08",91.8981,
"AUT","INDPROD","TOT","IDX2015","M","2006-09",92.15173,
"AUT","INDPROD","TOT","IDX2015","M","2006-10",93.0817,
"AUT","INDPROD","TOT","IDX2015","M","2006-11",93.6735,
"AUT","INDPROD","TOT","IDX2015","M","2006-12",94.18076,
"AUT","INDPROD","TOT","IDX2015","M","2007-01",94.34985,
"AUT","INDPROD","TOT","IDX2015","M","2007-02",95.70253,
"AUT","INDPROD","TOT","IDX2015","M","2007-03",96.12524,
"AUT","INDPROD","TOT","IDX2015","M","2007-04",95.19527,
"AUT","INDPROD","TOT","IDX2015","M","2007-05",96.20979,
"AUT","INDPROD","TOT","IDX2015","M","2007-06",95.27982,
"AUT","INDPROD","TOT","IDX2015","M","2007-07",96.12524,
"AUT","INDPROD","TOT","IDX2015","M","2007-08",96.71704,
"AUT","INDPROD","TOT","IDX2015","M","2007-09",95.70253,
"AUT","INDPROD","TOT","IDX2015","M","2007-10",96.80158,
"AUT","INDPROD","TOT","IDX2015","M","2007-11",94.18076,
"AUT","INDPROD","TOT","IDX2015","M","2007-12",97.39339,
"AUT","INDPROD","TOT","IDX2015","M","2008-01",98.74607,
"AUT","INDPROD","TOT","IDX2015","M","2008-02",100.0142,
"AUT","INDPROD","TOT","IDX2015","M","2008-03",100.0988,
"AUT","INDPROD","TOT","IDX2015","M","2008-04",99.42242,
"AUT","INDPROD","TOT","IDX2015","M","2008-05",99.33788,
"AUT","INDPROD","TOT","IDX2015","M","2008-06",97.30885,
"AUT","INDPROD","TOT","IDX2015","M","2008-07",96.29433,
"AUT","INDPROD","TOT","IDX2015","M","2008-08",98.74607,
"AUT","INDPROD","TOT","IDX2015","M","2008-09",98.23882,
"AUT","INDPROD","TOT","IDX2015","M","2008-10",94.43439,
"AUT","INDPROD","TOT","IDX2015","M","2008-11",91.81356,
"AUT","INDPROD","TOT","IDX2015","M","2008-12",93.0817,
"AUT","INDPROD","TOT","IDX2015","M","2009-01",90.62996,
"AUT","INDPROD","TOT","IDX2015","M","2009-02",88.26276,
"AUT","INDPROD","TOT","IDX2015","M","2009-03",89.44636,
"AUT","INDPROD","TOT","IDX2015","M","2009-04",87.24825,
"AUT","INDPROD","TOT","IDX2015","M","2009-05",85.3883,
"AUT","INDPROD","TOT","IDX2015","M","2009-06",86.74098,
"AUT","INDPROD","TOT","IDX2015","M","2009-07",86.91007,
"AUT","INDPROD","TOT","IDX2015","M","2009-08",86.40282,
"AUT","INDPROD","TOT","IDX2015","M","2009-09",88.17822,
"AUT","INDPROD","TOT","IDX2015","M","2009-10",88.68547,
"AUT","INDPROD","TOT","IDX2015","M","2009-11",89.19273,
"AUT","INDPROD","TOT","IDX2015","M","2009-12",89.5309,
"AUT","INDPROD","TOT","IDX2015","M","2010-01",88.06784,
"AUT","INDPROD","TOT","IDX2015","M","2010-02",89.26417,
"AUT","INDPROD","TOT","IDX2015","M","2010-03",89.72429,
"AUT","INDPROD","TOT","IDX2015","M","2010-04",89.63226,
"AUT","INDPROD","TOT","IDX2015","M","2010-05",91.84087,
"AUT","INDPROD","TOT","IDX2015","M","2010-06",93.31326,
"AUT","INDPROD","TOT","IDX2015","M","2010-07",92.30099,
"AUT","INDPROD","TOT","IDX2015","M","2010-08",93.68137,
"AUT","INDPROD","TOT","IDX2015","M","2010-09",93.86541,
"AUT","INDPROD","TOT","IDX2015","M","2010-10",94.32554,
"AUT","INDPROD","TOT","IDX2015","M","2010-11",94.41756,
"AUT","INDPROD","TOT","IDX2015","M","2010-12",94.04946,
"AUT","INDPROD","TOT","IDX2015","M","2011-01",95.52186,
"AUT","INDPROD","TOT","IDX2015","M","2011-02",95.88996,
"AUT","INDPROD","TOT","IDX2015","M","2011-03",96.35008,
"AUT","INDPROD","TOT","IDX2015","M","2011-04",96.44211,
"AUT","INDPROD","TOT","IDX2015","M","2011-05",97.08628,
"AUT","INDPROD","TOT","IDX2015","M","2011-06",96.99426,
"AUT","INDPROD","TOT","IDX2015","M","2011-07",96.16604,
"AUT","INDPROD","TOT","IDX2015","M","2011-08",96.81021,
"AUT","INDPROD","TOT","IDX2015","M","2011-09",96.81021,
"AUT","INDPROD","TOT","IDX2015","M","2011-10",96.81021,
"AUT","INDPROD","TOT","IDX2015","M","2011-11",97.91451,
"AUT","INDPROD","TOT","IDX2015","M","2011-12",98.19058,
"AUT","INDPROD","TOT","IDX2015","M","2012-01",96.99426,
"AUT","INDPROD","TOT","IDX2015","M","2012-02",95.88996,
"AUT","INDPROD","TOT","IDX2015","M","2012-03",97.73046,
"AUT","INDPROD","TOT","IDX2015","M","2012-04",98.00653,
"AUT","INDPROD","TOT","IDX2015","M","2012-05",99.47894,
"AUT","INDPROD","TOT","IDX2015","M","2012-06",98.83475,
"AUT","INDPROD","TOT","IDX2015","M","2012-07",99.47894,
"AUT","INDPROD","TOT","IDX2015","M","2012-08",100.7673,
"AUT","INDPROD","TOT","IDX2015","M","2012-09",99.11083,
"AUT","INDPROD","TOT","IDX2015","M","2012-10",100.4912,
"AUT","INDPROD","TOT","IDX2015","M","2012-11",98.74273,
"AUT","INDPROD","TOT","IDX2015","M","2012-12",98.55869,
"AUT","INDPROD","TOT","IDX2015","M","2013-01",97.73046,
"AUT","INDPROD","TOT","IDX2015","M","2013-02",97.45438,
"AUT","INDPROD","TOT","IDX2015","M","2013-03",96.99426,
"AUT","INDPROD","TOT","IDX2015","M","2013-04",99.47894,
"AUT","INDPROD","TOT","IDX2015","M","2013-05",99.11083,
"AUT","INDPROD","TOT","IDX2015","M","2013-06",98.65071,
"AUT","INDPROD","TOT","IDX2015","M","2013-07",99.84703,
"AUT","INDPROD","TOT","IDX2015","M","2013-08",99.84703,
"AUT","INDPROD","TOT","IDX2015","M","2013-09",101.0434,
"AUT","INDPROD","TOT","IDX2015","M","2013-10",100.3072,
"AUT","INDPROD","TOT","IDX2015","M","2013-11",99.66298,
"AUT","INDPROD","TOT","IDX2015","M","2013-12",99.57095,
"AUT","INDPROD","TOT","IDX2015","M","2014-01",100.9513,
"AUT","INDPROD","TOT","IDX2015","M","2014-02",99.755,
"AUT","INDPROD","TOT","IDX2015","M","2014-03",98.46666,
"AUT","INDPROD","TOT","IDX2015","M","2014-04",99.20286,
"AUT","INDPROD","TOT","IDX2015","M","2014-05",97.54641,
"AUT","INDPROD","TOT","IDX2015","M","2014-06",101.1354,
"AUT","INDPROD","TOT","IDX2015","M","2014-07",98.28261,
"AUT","INDPROD","TOT","IDX2015","M","2014-08",97.36236,
"AUT","INDPROD","TOT","IDX2015","M","2014-09",98.65071,
"AUT","INDPROD","TOT","IDX2015","M","2014-10",98.19058,
"AUT","INDPROD","TOT","IDX2015","M","2014-11",97.45438,
"AUT","INDPROD","TOT","IDX2015","M","2014-12",99.47894,
"AUT","INDPROD","TOT","IDX2015","M","2015-01",100.5005,
"AUT","INDPROD","TOT","IDX2015","M","2015-02",99.7998,
"AUT","INDPROD","TOT","IDX2015","M","2015-03",100.2002,
"AUT","INDPROD","TOT","IDX2015","M","2015-04",100.1001,
"AUT","INDPROD","TOT","IDX2015","M","2015-05",99.2993,
"AUT","INDPROD","TOT","IDX2015","M","2015-06",100.2002,
"AUT","INDPROD","TOT","IDX2015","M","2015-07",100.1001,
"AUT","INDPROD","TOT","IDX2015","M","2015-08",99.8999,
"AUT","INDPROD","TOT","IDX2015","M","2015-09",99.7998,
"AUT","INDPROD","TOT","IDX2015","M","2015-10",100.5005,
"AUT","INDPROD","TOT","IDX2015","M","2015-11",101.1011,
"AUT","INDPROD","TOT","IDX2015","M","2015-12",98.5986,
"AUT","INDPROD","TOT","IDX2015","M","2016-01",102.2022,
"AUT","INDPROD","TOT","IDX2015","M","2016-02",102.002,
"AUT","INDPROD","TOT","IDX2015","M","2016-03",102.5025,
"AUT","INDPROD","TOT","IDX2015","M","2016-04",102.2022,
"AUT","INDPROD","TOT","IDX2015","M","2016-05",101.4014,
"AUT","INDPROD","TOT","IDX2015","M","2016-06",101.1011,
"AUT","INDPROD","TOT","IDX2015","M","2016-07",100.8008,
"AUT","INDPROD","TOT","IDX2015","M","2016-08",103.2032,
"AUT","INDPROD","TOT","IDX2015","M","2016-09",102.8028,
"AUT","INDPROD","TOT","IDX2015","M","2016-10",103.3033,
"AUT","INDPROD","TOT","IDX2015","M","2016-11",104.6046,
"AUT","INDPROD","TOT","IDX2015","M","2016-12",103.7037,
"AUT","INDPROD","TOT","IDX2015","M","2017-01",102.3023,
"AUT","INDPROD","TOT","IDX2015","M","2017-02",105.005,
"AUT","INDPROD","TOT","IDX2015","M","2017-03",106.1061,
"AUT","INDPROD","TOT","IDX2015","M","2017-04",106.3063,
"AUT","INDPROD","TOT","IDX2015","M","2017-05",107.2072,
"AUT","INDPROD","TOT","IDX2015","M","2017-06",107.4074,
"AUT","INDPROD","TOT","IDX2015","M","2017-07",108.5085,
"AUT","INDPROD","TOT","IDX2015","M","2017-08",109.6096,
"AUT","INDPROD","TOT","IDX2015","M","2017-09",109.4094,
"AUT","INDPROD","TOT","IDX2015","M","2017-10",109.1091,
"AUT","INDPROD","TOT","IDX2015","M","2017-11",111.5115,
"AUT","INDPROD","TOT","IDX2015","M","2017-12",111.5115,
"AUT","INDPROD","TOT","IDX2015","M","2018-01",109.9099,
"AUT","INDPROD","TOT","IDX2015","M","2018-02",111.9119,
"AUT","INDPROD","TOT","IDX2015","M","2018-03",110.5105,
"AUT","INDPROD","TOT","IDX2015","M","2018-04",111.9119,
"AUT","INDPROD","TOT","IDX2015","M","2018-05",115.2152,
"AUT","INDPROD","TOT","IDX2015","M","2018-06",113.6136,
"AUT","INDPROD","TOT","IDX2015","M","2018-07",113.3133,
"AUT","INDPROD","TOT","IDX2015","M","2018-08",112.9129,
"AUT","INDPROD","TOT","IDX2015","M","2018-09",114.014,
"AUT","INDPROD","TOT","IDX2015","M","2018-10",116.3163,
"AUT","INDPROD","TOT","IDX2015","M","2018-11",115.2152,
"AUT","INDPROD","TOT","IDX2015","M","2018-12",117.5175,
"AUT","INDPROD","TOT","IDX2015","M","2019-01",117.3173,
"AUT","INDPROD","TOT","IDX2015","M","2019-02",117.6176,
"AUT","INDPROD","TOT","IDX2015","M","2019-03",117.6176,
"AUT","INDPROD","TOT","IDX2015","M","2019-04",115.1151,
"AUT","INDPROD","TOT","IDX2015","M","2019-05",115.4154,
"AUT","INDPROD","TOT","IDX2015","M","2019-06",115.9159,
"AUT","INDPROD","TOT","IDX2015","M","2019-07",115.7157,
"AUT","INDPROD","TOT","IDX2015","M","2019-08",113.5135,
"AUT","INDPROD","TOT","IDX2015","M","2019-09",114.5145,
"AUT","INDPROD","TOT","IDX2015","M","2019-10",114.6146,
"AUT","INDPROD","TOT","IDX2015","M","2019-11",113.7137,
"AUT","INDPROD","TOT","IDX2015","M","2019-12",113.5135,
"AUT","INDPROD","TOT","IDX2015","M","2020-01",117.6176,
"AUT","INDPROD","TOT","IDX2015","M","2020-02",115.5155,
"AUT","INDPROD","TOT","IDX2015","M","2020-03",107.1071,
"AUT","INDPROD","TOT","IDX2015","M","2020-04",91.19119,
"AUT","INDPROD","TOT","IDX2015","M","2020-05",98.7988,
"AUT","INDPROD","TOT","IDX2015","M","2020-06",105.1051,
"AUT","INDPROD","TOT","IDX2015","M","2020-07",110.8108,
"AUT","INDPROD","TOT","IDX2015","M","2020-08",110.7107,
"AUT","INDPROD","TOT","IDX2015","M","2020-09",113.1131,
"AUT","INDPROD","TOT","IDX2015","M","2020-10",114.6146,
